"date","city","price_index","study_permit_inflow_proxy","housing_starts","policy_rate","year","month","log_price_index","policy_rate_z","study_permit_inflow_proxy_z","housing_starts_z"
2016-01-01,"Hamilton",97.4,135,1.765,0.5,2016,1,4.57882621064849,-0.778863992924754,-0.561259867763151,-0.585281777487683
2016-02-01,"Hamilton",97.9,110,2.584,0.5,2016,2,4.58394654953646,-0.778863992924754,-0.571877748554158,-0.529711928369368
2016-03-01,"Hamilton",97.9,115,4.602,0.5,2016,3,4.58394654953646,-0.778863992924754,-0.569754172395956,-0.392788905755495
2016-04-01,"Hamilton",97.9,160,2.027,0.5,2016,4,4.58394654953646,-0.778863992924754,-0.550641986972144,-0.567504853838112
2016-05-01,"Hamilton",98.1,305,2.417,0.5,2016,5,4.58598736657132,-0.778863992924754,-0.489058278384303,-0.541043020924628
2016-06-01,"Hamilton",98.1,380,3.589,0.5,2016,6,4.58598736657132,-0.778863992924754,-0.457204636011282,-0.461521820476929
2016-07-01,"Hamilton",98.8,200,4.311,0.5,2016,7,4.59309760475382,-0.778863992924754,-0.533653377706533,-0.412533504160171
2016-08-01,"Hamilton",99,1080,2.098,0.5,2016,8,4.59511985013459,-0.778863992924754,-0.159903973863085,-0.562687443230786
2016-09-01,"Hamilton",99,440,1.626,0.5,2016,9,4.59511985013459,-0.778863992924754,-0.431721722112865,-0.594713046141463
2016-10-01,"Hamilton",99,110,3.207,0.5,2016,10,4.59511985013459,-0.778863992924754,-0.571877748554158,-0.487440846561418
2016-11-01,"Hamilton",99.7,155,2.017,0.5,2016,11,4.60216567696779,-0.778863992924754,-0.552765563130345,-0.568183362374355
2016-12-01,"Hamilton",100,690,9.333,0.5,2016,12,4.60517018598809,-0.778863992924754,-0.325542914202795,-0.07178651725885
2017-01-01,"Hamilton",100.6,185,2.686,0.5,2017,1,4.61115225766564,-0.778863992924754,-0.540024106181137,-0.522791141299687
2017-02-01,"Hamilton",101.6,85,4.668,0.5,2017,2,4.62104353514438,-0.778863992924754,-0.582495629345165,-0.38831074941629
2017-03-01,"Hamilton",101.6,80,1.037,0.5,2017,3,4.62104353514438,-0.778863992924754,-0.584619205503366,-0.634677198926186
2017-04-01,"Hamilton",101.6,110,2.51,0.5,2017,4,4.62104353514438,-0.778863992924754,-0.571877748554158,-0.534732891537567
2017-05-01,"Hamilton",101.6,185,1.836,0.5,2017,5,4.62104353514438,-0.778863992924754,-0.540024106181137,-0.580464366880357
2017-06-01,"Hamilton",101.6,240,2.198,0.5,2017,6,4.62104353514438,-0.778863992924754,-0.516664768440921,-0.555902357868354
2017-07-01,"Hamilton",103.1,405,2.938,0.666666666666667,2017,7,4.63569939102291,-0.680476362885859,-0.446586755220275,-0.505692726186359
2017-08-01,"Hamilton",103.1,1425,4.678,0.75,2017,8,4.63569939102291,-0.631282547866411,-0.0133772189471885,-0.387632240880047
2017-09-01,"Hamilton",103.1,645,1.738,0.964285714285714,2017,9,4.63569939102291,-0.504784166387832,-0.344655099626608,-0.58711375053554
2017-10-01,"Hamilton",103.1,185,1.715,1,2017,10,4.63569939102291,-0.483701102808068,-0.540024106181137,-0.588674320168899
2017-11-01,"Hamilton",103.1,170,5.065,1,2017,11,4.63569939102291,-0.483701102808068,-0.546394834655741,-0.361373960527436
2017-12-01,"Hamilton",103,565,4.128,1,2017,12,4.63472898822964,-0.483701102808068,-0.37863231815783,-0.424950210373422
2018-01-01,"Hamilton",103.2,240,2.303,1.1195652173913,2018,1,4.63666885304746,-0.413118672562776,-0.516664768440921,-0.548778018237801
2018-02-01,"Hamilton",103.1,100,2.147,1.25,2018,2,4.63569939102291,-0.336119657749725,-0.576124900870561,-0.559362751403194
2018-03-01,"Hamilton",103.2,100,0.966,1.25,2018,3,4.63666885304746,-0.336119657749725,-0.576124900870561,-0.639494609533513
2018-04-01,"Hamilton",103.4,230,7.619,1.25,2018,4,4.63860496207433,-0.336119657749725,-0.520911920757324,-0.18808288037093
2018-05-01,"Hamilton",103.6,295,4.848,1.25,2018,5,4.64053732982538,-0.336119657749725,-0.493305430700706,-0.376097595763913
2018-06-01,"Hamilton",103.7,595,6.453,1.25,2018,6,4.64150211523548,-0.336119657749725,-0.365890861208622,-0.267196975696884
2018-07-01,"Hamilton",103.8,430,3.499,1.42045454545455,2018,7,4.64246597073179,-0.235495945209943,-0.435968874429268,-0.467628397303117
2018-08-01,"Hamilton",103.9,1310,2.439,1.5,2018,8,4.64342889810518,-0.188538212691382,-0.0622194705858208,-0.539550302144894
2018-09-01,"Hamilton",103.5,430,5.143,1.5,2018,9,4.63957161270542,-0.188538212691382,-0.435968874429268,-0.356081593944739
2018-10-01,"Hamilton",103.7,200,4.008,1.56521739130435,2018,10,4.64150211523548,-0.150038705284857,-0.533653377706533,-0.43309231280834
2018-11-01,"Hamilton",103.8,255,2.214,1.75,2018,11,4.64246597073179,-0.0409567676330392,-0.510294039966317,-0.554816744210365
2018-12-01,"Hamilton",103.8,685,1.674,1.75,2018,12,4.64246597073179,-0.0409567676330392,-0.327666490360996,-0.591456205167496
2019-01-01,"Hamilton",103.8,255,4.074,1.75,2019,1,4.64246597073179,-0.0409567676330392,-0.510294039966317,-0.428614156469135
2019-02-01,"Hamilton",103.8,140,1.898,1.75,2019,2,4.64246597073179,-0.0409567676330392,-0.559136291604949,-0.576257613955649
2019-03-01,"Hamilton",103.6,230,2.119,1.75,2019,3,4.64053732982538,-0.0409567676330392,-0.520911920757324,-0.561262575304675
2019-04-01,"Hamilton",103.9,330,5.621,1.75,2019,4,4.64342889810518,-0.0409567676330392,-0.478440397593296,-0.323648885912316
2019-05-01,"Hamilton",103.9,390,2.924,1.75,2019,5,4.64342889810518,-0.0409567676330392,-0.452957483694879,-0.5066426381371
2019-06-01,"Hamilton",104.6,385,1.775,1.75,2019,6,4.65014355163082,-0.0409567676330392,-0.455081059853081,-0.58460326895144
2019-07-01,"Hamilton",104.7,655,1.443,1.75,2019,7,4.65109911787649,-0.0409567676330392,-0.340407947310205,-0.607129752354714
2019-08-01,"Hamilton",104.6,1865,2.234,1.75,2019,8,4.65014355163082,-0.0409567676330392,0.173497482974535,-0.553459727137878
2019-09-01,"Hamilton",104.8,485,2.242,1.75,2019,9,4.65205377188694,-0.0409567676330392,-0.412609536689053,-0.552916920308884
2019-10-01,"Hamilton",104.3,175,8.569,1.75,2019,10,4.64727136200673,-0.0409567676330392,-0.54427125849754,-0.123624569427828
2019-11-01,"Hamilton",104.4,135,4.343,1.75,2019,11,4.64822967544854,-0.0409567676330392,-0.561259867763151,-0.410362276844193
2019-12-01,"Hamilton",104.4,760,0.839,1.75,2019,12,4.64822967544854,-0.0409567676330392,-0.295812847987975,-0.648111667943801
2020-01-01,"Hamilton",104.4,235,1.698,1.75,2020,1,4.64822967544854,-0.0409567676330392,-0.518788344599123,-0.589827784680513
2020-02-01,"Hamilton",104.6,100,6.996,1.75,2020,2,4.65014355163082,-0.0409567676330392,-0.576124900870561,-0.230353962178879
2020-03-01,"Hamilton",105,95,1.421,0.954545454545455,2020,3,4.65396035015752,-0.510534092818676,-0.578248477028762,-0.608622471134449
2020-04-01,"Hamilton",105.1,235,0.917,0.25,2020,4,4.65491227788291,-0.926445437983097,-0.518788344599123,-0.642819301361104
2020-05-01,"Hamilton",105.2,490,1.201,0.25,2020,5,4.65586330030361,-0.926445437983097,-0.410485960530851,-0.623549658931798
2020-06-01,"Hamilton",105.1,295,2.717,0.25,2020,6,4.65491227788291,-0.926445437983097,-0.493305430700706,-0.520687764837333
2020-07-01,"Hamilton",106.7,240,6.944,0.25,2020,7,4.67002115830771,-0.926445437983097,-0.516664768440921,-0.233882206567344
2020-08-01,"Hamilton",108,750,3.569,0.25,2020,8,4.68213122712422,-0.926445437983097,-0.300060000304378,-0.462878837549415
2020-09-01,"Hamilton",110.5,915,2.708,0.25,2020,9,4.70501552095781,-0.926445437983097,-0.229981987083732,-0.521298422519952
2020-10-01,"Hamilton",110.5,165,6.275,0.25,2020,10,4.70501552095781,-0.926445437983097,-0.548518410813942,-0.279274427642012
2020-11-01,"Hamilton",110.7,145,2.578,0.25,2020,11,4.70682383971459,-0.926445437983097,-0.557012715446748,-0.530119033491113
2020-12-01,"Hamilton",111.7,245,4.13,0.25,2020,12,4.71581670607516,-0.926445437983097,-0.51454119228272,-0.424814508666173
2021-01-01,"Hamilton",116.1,245,2.54,0.25,2021,1,4.75445188870385,-0.926445437983097,-0.51454119228272,-0.532697365928837
2021-02-01,"Hamilton",116.1,185,7.912,0.25,2021,2,4.75445188870385,-0.926445437983097,-0.540024106181137,-0.168202580259005
2021-03-01,"Hamilton",116.1,235,1.628,0.25,2021,3,4.75445188870385,-0.926445437983097,-0.518788344599123,-0.594577344434215
2021-04-01,"Hamilton",116.1,375,6.725,0.25,2021,4,4.75445188870385,-0.926445437983097,-0.459328212169483,-0.24874154351107
2021-05-01,"Hamilton",116.1,430,3.965,0.25,2021,5,4.75445188870385,-0.926445437983097,-0.435968874429268,-0.436009899514185
2021-06-01,"Hamilton",116.1,505,4.765,0.25,2021,6,4.75445188870385,-0.926445437983097,-0.404115232056247,-0.381729216614731
2021-07-01,"Hamilton",116.1,515,2.895,0.25,2021,7,4.75445188870385,-0.926445437983097,-0.399868079739844,-0.508610312892205
2021-08-01,"Hamilton",116.1,1160,8.213,0.25,2021,8,4.75445188870385,-0.926445437983097,-0.125926755331863,-0.147779473318085
2021-09-01,"Hamilton",116.1,740,0.88,0.25,2021,9,4.75445188870385,-0.926445437983097,-0.304307152620781,-0.645329782945204
2021-10-01,"Hamilton",116.1,300,1.039,0.25,2021,10,4.75445188870385,-0.926445437983097,-0.491181854542505,-0.634541497218938
2021-11-01,"Hamilton",116.1,265,6.596,0.25,2021,11,4.75445188870385,-0.926445437983097,-0.506046887649914,-0.257494303628606
2021-12-01,"Hamilton",116.1,900,3.74,0.25,2021,12,4.75445188870385,-0.926445437983097,-0.236352715558336,-0.451276341579657
2022-01-01,"Hamilton",116.1,425,1.673,0.25,2022,1,4.75445188870385,-0.926445437983097,-0.438092450587469,-0.591524056021121
2022-02-01,"Hamilton",116.8,250,2.619,0.25,2022,2,4.76046307039413,-0.926445437983097,-0.512417616124519,-0.527337148492516
2022-03-01,"Hamilton",116.8,220,2.732,0.478260869565217,2022,3,4.76046307039413,-0.791697162060262,-0.525159073073727,-0.519670002032969
2022-04-01,"Hamilton",116.8,470,5.812,0.785714285714286,2022,4,4.76046307039413,-0.610199484286648,-0.418980265163657,-0.310689372870071
2022-05-01,"Hamilton",116.8,425,1.683,1,2022,5,4.76046307039413,-0.483701102808068,-0.438092450587469,-0.590845547484877
2022-06-01,"Hamilton",116.8,495,4.526,1.47727272727273,2022,6,4.76046307039413,-0.201954707696685,-0.40836238437265,-0.397945570630943
2022-07-01,"Hamilton",116.8,515,2.274,2.07142857142857,2022,7,4.76046307039413,0.148790804584829,-0.399868079739844,-0.550745692992906
2022-08-01,"Hamilton",116.8,2150,1.865,2.5,2022,8,4.76046307039413,0.40178756754199,0.294541323992015,-0.578496692125252
2022-09-01,"Hamilton",116.1,885,2.01,3.07142857142857,2022,9,4.75445188870385,0.739116584818201,-0.24272344403294,-0.568658318349726
2022-10-01,"Hamilton",116.1,255,4.273,3.32142857142857,2022,10,4.75445188870385,0.886698029876544,-0.510294039966317,-0.415111836597896
2022-11-01,"Hamilton",116.1,310,10.811,3.75,2022,11,4.75445188870385,1.1396947928337,-0.486934702226102,0.028497044397891
2022-12-01,"Hamilton",116.1,2185,1.974,4.13095238095238,2022,12,4.75445188870385,1.36458080435118,0.309406357099425,-0.571100949080201
2023-01-01,"Hamilton",116.1,400,2.028,4.29761904761905,2023,1,4.75445188870385,1.46296843439008,-0.448710331378476,-0.567437002984488
2023-02-01,"Hamilton",116.1,245,1.28,4.5,2023,2,4.75445188870385,1.58243912800873,-0.51454119228272,-0.618189441495477
2023-03-01,"Hamilton",116.1,295,0.799,4.5,2023,3,4.75445188870385,1.58243912800873,-0.493305430700706,-0.650825702088774
2023-04-01,"Hamilton",116.2,1050,6.833,4.5,2023,4,4.75531284441781,1.58243912800873,-0.172645430812294,-0.241413651319643
2023-05-01,"Hamilton",115.5,305,1.112,4.5,2023,5,4.74927052996185,1.58243912800873,-0.489058278384303,-0.629588384904363
2023-06-01,"Hamilton",115.5,460,3.798,4.69318181818182,2023,6,4.74927052996185,1.69647933555382,-0.42322741748006,-0.447340992069446
2023-07-01,"Hamilton",115.6,715,0.715,4.90476190476191,2023,7,4.75013595623828,1.82138051524605,-0.314925033411788,-0.656525173793217
2023-08-01,"Hamilton",115.6,3500,2.667,5,2023,8,4.75013595623828,1.87760201812542,0.867906886706394,-0.524080307518549
2023-09-01,"Hamilton",115.7,675,2.307,5,2023,9,4.75100063419963,1.87760201812542,-0.331913642677399,-0.548506614823303
2023-10-01,"Hamilton",115.2,260,14.348,5,2023,10,4.74666974826179,1.87760201812542,-0.508170463808116,0.268485513667101
2023-11-01,"Hamilton",114,345,1.001,5,2023,11,4.7361984483945,1.87760201812542,-0.472069669118692,-0.637119829656662
2023-12-01,"Hamilton",114,1725,7.625,5,2023,12,4.7361984483945,1.87760201812542,0.114037350544896,-0.187675775249184
2024-01-01,"Hamilton",114,580,3.255,5,2024,1,4.7361984483945,1.87760201812542,-0.372261589683226,-0.484184005587451
2024-02-01,"Hamilton",114,310,2.566,5,2024,2,4.7361984483945,1.87760201812542,-0.486934702226102,-0.530933243734605
2024-03-01,"Hamilton",114.2,350,0.714,5,2024,3,4.73795129722191,1.87760201812542,-0.46994609296049,-0.656593024646841
2024-04-01,"Hamilton",114.2,760,0.723,5,2024,4,4.73795129722191,1.87760201812542,-0.295812847987975,-0.655982366964222
2024-05-01,"Hamilton",114.2,335,5.423,5,2024,5,4.73795129722191,1.87760201812542,-0.476316821435095,-0.337083354929931
2024-06-01,"Hamilton",114.1,340,0.262,4.7875,2024,6,4.73707525686803,1.75215778982583,-0.474193245276893,-0.687261610485032
2024-07-01,"Hamilton",114.1,430,3.784,4.69565217391304,2024,7,4.73707525686803,1.6979376502283,-0.435968874429268,-0.448290904020187
2024-08-01,"Hamilton",114.2,1185,1.424,4.5,2024,8,4.73795129722191,1.58243912800873,-0.115308874540856,-0.608418918573576
2024-09-01,"Hamilton",114.1,600,5.397,4.28571428571429,2024,9,4.73707525686803,1.45594074653016,-0.36376728505042,-0.338847477124163
2024-10-01,"Hamilton",114.2,390,1.476,4.1195652173913,2024,10,4.73795129722191,1.35785866813734,-0.452957483694879,-0.604890674185111
2024-11-01,"Hamilton",114.2,375,0.651,3.75,2024,11,4.73795129722191,1.1396947928337,-0.459328212169483,-0.660867628425173
2024-12-01,"Hamilton",113.9,560,5.819,3.43181818181818,2024,12,4.73532087045314,0.951863862759449,-0.380755894316031,-0.310214416894701
2016-01-01,"Kitchener-Cambridge-Waterloo",96,265,1.87,0.5,2016,1,4.56434819146784,-0.778863992924754,-0.506046887649914,-0.57815743785713
2016-02-01,"Kitchener-Cambridge-Waterloo",96.1,235,3.782,0.5,2016,2,4.56538931597625,-0.778863992924754,-0.518788344599123,-0.448426605727435
2016-03-01,"Kitchener-Cambridge-Waterloo",96.2,180,1.896,0.5,2016,3,4.56642935767166,-0.778863992924754,-0.542147682339338,-0.576393315662898
2016-04-01,"Kitchener-Cambridge-Waterloo",97,270,1.76,0.5,2016,4,4.57471097850338,-0.778863992924754,-0.503923311491713,-0.585621031755805
2016-05-01,"Kitchener-Cambridge-Waterloo",97.3,445,2.938,0.5,2016,5,4.57779898919196,-0.778863992924754,-0.429598145954664,-0.505692726186359
2016-06-01,"Kitchener-Cambridge-Waterloo",97.4,590,4.537,0.5,2016,6,4.57882621064849,-0.778863992924754,-0.368014437366823,-0.397199211241076
2016-07-01,"Kitchener-Cambridge-Waterloo",97.5,470,7.827,0.5,2016,7,4.5798523780038,-0.778863992924754,-0.418980265163657,-0.173969902817072
2016-08-01,"Kitchener-Cambridge-Waterloo",98,1510,3.679,0.5,2016,8,4.58496747867057,-0.778863992924754,0.0227235757422354,-0.45541524365074
2016-09-01,"Kitchener-Cambridge-Waterloo",98,1020,4.88,0.5,2016,9,4.58496747867057,-0.778863992924754,-0.185386887761502,-0.373926368447935
2016-10-01,"Kitchener-Cambridge-Waterloo",98.7,325,2.961,0.5,2016,10,4.59208494643944,-0.778863992924754,-0.480563973751498,-0.504132156553
2016-11-01,"Kitchener-Cambridge-Waterloo",99.2,375,2.74,0.5,2016,11,4.59713801429083,-0.778863992924754,-0.459328212169483,-0.519127195203974
2016-12-01,"Kitchener-Cambridge-Waterloo",100,665,9.521,0.5,2016,12,4.60517018598809,-0.778863992924754,-0.336160794993802,-0.0590305567774783
2017-01-01,"Kitchener-Cambridge-Waterloo",101,220,3.952,0.5,2017,1,4.61512051684126,-0.778863992924754,-0.525159073073727,-0.436891960611301
2017-02-01,"Kitchener-Cambridge-Waterloo",101.5,185,2.014,0.5,2017,2,4.62005879848184,-0.778863992924754,-0.540024106181137,-0.568386914935228
2017-03-01,"Kitchener-Cambridge-Waterloo",101.7,220,2.342,0.5,2017,3,4.62202730305451,-0.778863992924754,-0.525159073073727,-0.546131834946452
2017-04-01,"Kitchener-Cambridge-Waterloo",103.2,385,2.245,0.5,2017,4,4.63666885304746,-0.778863992924754,-0.455081059853081,-0.552713367748011
2017-05-01,"Kitchener-Cambridge-Waterloo",103.6,395,3.398,0.5,2017,5,4.64053732982538,-0.778863992924754,-0.450833907536678,-0.474481333519173
2017-06-01,"Kitchener-Cambridge-Waterloo",103.7,315,2.48,0.5,2017,6,4.64150211523548,-0.778863992924754,-0.4848111260679,-0.536768417146296
2017-07-01,"Kitchener-Cambridge-Waterloo",103.7,715,4.455,0.666666666666667,2017,7,4.64150211523548,-0.680476362885859,-0.314925033411788,-0.40276298123827
2017-08-01,"Kitchener-Cambridge-Waterloo",103.7,2330,7.585,0.75,2017,8,4.64150211523548,-0.631282547866411,0.370990065687266,-0.190389809394157
2017-09-01,"Kitchener-Cambridge-Waterloo",103.7,1300,5.683,0.964285714285714,2017,9,4.64150211523548,-0.504784166387832,-0.0664666229022236,-0.319442132987608
2017-10-01,"Kitchener-Cambridge-Waterloo",103.6,460,2.063,1,2017,10,4.64053732982538,-0.483701102808068,-0.42322741748006,-0.565062223107637
2017-11-01,"Kitchener-Cambridge-Waterloo",103.6,365,7.964,1,2017,11,4.64053732982538,-0.483701102808068,-0.463575364485886,-0.16467433587054
2017-12-01,"Kitchener-Cambridge-Waterloo",103.6,935,2.313,1,2017,12,4.64053732982538,-0.483701102808068,-0.221487682450926,-0.548099509701557
2018-01-01,"Kitchener-Cambridge-Waterloo",103.6,445,8.889,1.1195652173913,2018,1,4.64053732982538,-0.413118672562776,-0.429598145954664,-0.101912296268047
2018-02-01,"Kitchener-Cambridge-Waterloo",103.6,265,2.692,1.25,2018,2,4.64053732982538,-0.336119657749725,-0.506046887649914,-0.522384036177941
2018-03-01,"Kitchener-Cambridge-Waterloo",103.6,405,5.032,1.25,2018,3,4.64053732982538,-0.336119657749725,-0.446586755220275,-0.363613038697039
2018-04-01,"Kitchener-Cambridge-Waterloo",103.6,1220,1.29,1.25,2018,4,4.64053732982538,-0.336119657749725,-0.100443841433446,-0.617510932959234
2018-05-01,"Kitchener-Cambridge-Waterloo",103.8,600,2.115,1.25,2018,5,4.64246597073179,-0.336119657749725,-0.36376728505042,-0.561533978719172
2018-06-01,"Kitchener-Cambridge-Waterloo",103.8,975,3.398,1.25,2018,6,4.64246597073179,-0.336119657749725,-0.204499073185315,-0.474481333519173
2018-07-01,"Kitchener-Cambridge-Waterloo",103.8,840,1.395,1.42045454545455,2018,7,4.64246597073179,-0.235495945209943,-0.261835629456753,-0.610386593328681
2018-08-01,"Kitchener-Cambridge-Waterloo",103.8,3000,1.95,1.5,2018,8,4.64246597073179,-0.188538212691382,0.655549270886254,-0.572729369567185
2018-09-01,"Kitchener-Cambridge-Waterloo",103.8,1190,4.064,1.5,2018,9,4.64246597073179,-0.188538212691382,-0.113185298382654,-0.429292665005378
2018-10-01,"Kitchener-Cambridge-Waterloo",103.8,375,1.311,1.56521739130435,2018,10,4.64246597073179,-0.150038705284857,-0.459328212169483,-0.616086065033123
2018-11-01,"Kitchener-Cambridge-Waterloo",103.9,690,3.55,1.75,2018,11,4.64342889810518,-0.0409567676330392,-0.325542914202795,-0.464168003768277
2018-12-01,"Kitchener-Cambridge-Waterloo",103.9,1430,1.782,1.75,2018,12,4.64342889810518,-0.0409567676330392,-0.0112536427889871,-0.58412831297607
2019-01-01,"Kitchener-Cambridge-Waterloo",103.9,510,2.657,1.75,2019,1,4.64342889810518,-0.0409567676330392,-0.401991655898046,-0.524758816054792
2019-02-01,"Kitchener-Cambridge-Waterloo",104,510,1.08,1.75,2019,2,4.64439089914137,-0.0409567676330392,-0.401991655898046,-0.631759612220341
2019-03-01,"Kitchener-Cambridge-Waterloo",104,540,1.374,1.75,2019,3,4.64439089914137,-0.0409567676330392,-0.389250198948837,-0.611811461254791
2019-04-01,"Kitchener-Cambridge-Waterloo",104.3,1475,14.041,1.75,2019,4,4.64727136200673,-0.0409567676330392,0.00785854263482558,0.247655301604436
2019-05-01,"Kitchener-Cambridge-Waterloo",104.3,890,1.74,1.75,2019,5,4.64727136200673,-0.0409567676330392,-0.240599867874739,-0.586978048828291
2019-06-01,"Kitchener-Cambridge-Waterloo",104.5,695,3.843,1.75,2019,6,4.64918707140487,-0.0409567676330392,-0.323419338044594,-0.444287703656352
2019-07-01,"Kitchener-Cambridge-Waterloo",104.4,985,5.143,1.75,2019,7,4.64822967544854,-0.0409567676330392,-0.200251920868912,-0.356081593944739
2019-08-01,"Kitchener-Cambridge-Waterloo",106,4670,10.107,1.75,2019,8,4.66343909411207,-0.0409567676330392,1.36482370772552,-0.0192699565536285
2019-09-01,"Kitchener-Cambridge-Waterloo",107.6,1060,8.045,1.75,2019,9,4.67842064772768,-0.0409567676330392,-0.168398278495891,-0.159178416726971
2019-10-01,"Kitchener-Cambridge-Waterloo",107.7,340,5.781,1.75,2019,10,4.67934958416234,-0.0409567676330392,-0.474193245276893,-0.312792749332425
2019-11-01,"Kitchener-Cambridge-Waterloo",107.8,300,5.001,1.75,2019,11,4.6802776584749,-0.0409567676330392,-0.491181854542505,-0.365716415159393
2019-12-01,"Kitchener-Cambridge-Waterloo",107.8,2100,7.13,1.75,2019,12,4.6802776584749,-0.0409567676330392,0.273305562410001,-0.221261947793221
2020-01-01,"Kitchener-Cambridge-Waterloo",107.8,745,4.69,1.75,2020,1,4.6802776584749,-0.0409567676330392,-0.302183576462579,-0.386818030636555
2020-02-01,"Kitchener-Cambridge-Waterloo",108.8,255,3.656,1.75,2020,2,4.68951133442184,-0.0409567676330392,-0.510294039966317,-0.456975813284099
2020-03-01,"Kitchener-Cambridge-Waterloo",109.4,220,5.468,0.954545454545455,2020,3,4.69501088998788,-0.510534092818676,-0.525159073073727,-0.334030066516836
2020-04-01,"Kitchener-Cambridge-Waterloo",109.9,640,1.062,0.25,2020,4,4.69957086140958,-0.926445437983097,-0.346778675784809,-0.632980927585578
2020-05-01,"Kitchener-Cambridge-Waterloo",110,1090,1.539,0.25,2020,5,4.70048036579242,-0.926445437983097,-0.155656821546683,-0.600616070406779
2020-06-01,"Kitchener-Cambridge-Waterloo",110.8,680,7.411,0.25,2020,6,4.70772677431318,-0.926445437983097,-0.329790066519198,-0.202195857924788
2020-07-01,"Kitchener-Cambridge-Waterloo",111.6,470,2.105,0.25,2020,7,4.71492104994721,-0.926445437983097,-0.418980265163657,-0.562212487255415
2020-08-01,"Kitchener-Cambridge-Waterloo",112.3,1630,2.331,0.25,2020,8,4.7211738617444,-0.926445437983097,0.0736894035390691,-0.54687819433632
2020-09-01,"Kitchener-Cambridge-Waterloo",113.1,1745,7.775,0.25,2020,9,4.72827238312207,-0.926445437983097,0.122531655177701,-0.177498147205536
2020-10-01,"Kitchener-Cambridge-Waterloo",114.9,395,2.94,0.25,2020,10,4.74406218485471,-0.926445437983097,-0.450833907536678,-0.505557024479111
2020-11-01,"Kitchener-Cambridge-Waterloo",117.3,415,2.266,0.25,2020,11,4.76473475565943,-0.926445437983097,-0.442339602903872,-0.5512884998219
2020-12-01,"Kitchener-Cambridge-Waterloo",118.4,700,3.753,0.25,2020,12,4.7740687224499,-0.926445437983097,-0.321295761886392,-0.450394280482541
2021-01-01,"Kitchener-Cambridge-Waterloo",121.8,935,10.55,0.25,2021,1,4.8023803552758,-0.926445437983097,-0.221487682450926,0.0107879716019442
2021-02-01,"Kitchener-Cambridge-Waterloo",126.2,650,1.181,0.25,2021,2,4.83786795010711,-0.926445437983097,-0.342531523468406,-0.624906676004285
2021-03-01,"Kitchener-Cambridge-Waterloo",128.2,945,4.417,0.25,2021,3,4.85359154448657,-0.926445437983097,-0.217240530134523,-0.405341313675994
2021-04-01,"Kitchener-Cambridge-Waterloo",134,1265,10.843,0.25,2021,4,4.89783979995091,-0.926445437983097,-0.0813316560096334,0.0306682717138691
2021-05-01,"Kitchener-Cambridge-Waterloo",139.7,810,6.303,0.25,2021,5,4.93949726626292,-0.926445437983097,-0.274577086405961,-0.277374603740531
2021-06-01,"Kitchener-Cambridge-Waterloo",141.5,1260,3.035,0.25,2021,6,4.95229971708329,-0.926445437983097,-0.0834552321678348,-0.4991111933848
2021-07-01,"Kitchener-Cambridge-Waterloo",142.5,1835,5.855,0.25,2021,7,4.95934199970871,-0.926445437983097,0.160756026025327,-0.307771786164226
2021-08-01,"Kitchener-Cambridge-Waterloo",142.5,3825,5.508,0.25,2021,8,4.95934199970871,-0.926445437983097,1.00593933698949,-0.331316032371864
2021-09-01,"Kitchener-Cambridge-Waterloo",143.1,3585,2.779,0.25,2021,9,4.9635436865624,-0.926445437983097,0.904007681395818,-0.516481011912626
2021-10-01,"Kitchener-Cambridge-Waterloo",148.5,1215,7.274,0.25,2021,10,5.00058495824275,-0.926445437983097,-0.102567417591647,-0.211491424871319
2021-11-01,"Kitchener-Cambridge-Waterloo",151.3,710,3.209,0.25,2021,11,5.01926462079431,-0.926445437983097,-0.317048609569989,-0.487305144854169
2021-12-01,"Kitchener-Cambridge-Waterloo",154.7,2125,6.471,0.25,2021,12,5.04148775757902,-0.926445437983097,0.283923443201008,-0.265975660331646
2022-01-01,"Kitchener-Cambridge-Waterloo",154.7,1155,1.547,0.25,2022,1,5.04148775757902,-0.926445437983097,-0.128050331490064,-0.600073263577784
2022-02-01,"Kitchener-Cambridge-Waterloo",157.9,1075,2.195,0.25,2022,2,5.0619619212616,-0.926445437983097,-0.162027550021287,-0.556105910429227
2022-03-01,"Kitchener-Cambridge-Waterloo",159.5,1110,3.991,0.478260869565217,2022,3,5.0720439222249,-0.791697162060262,-0.147162516913877,-0.434245777319953
2022-04-01,"Kitchener-Cambridge-Waterloo",159.5,1860,2.552,0.785714285714286,2022,4,5.0720439222249,-0.610199484286648,0.171373906816334,-0.531883155685346
2022-05-01,"Kitchener-Cambridge-Waterloo",159.5,1790,2.44,1,2022,5,5.0720439222249,-0.483701102808068,0.141643840601514,-0.539482451291269
2022-06-01,"Kitchener-Cambridge-Waterloo",160.2,1435,6.002,1.47727272727273,2022,6,5.07642303463426,-0.201954707696685,-0.00913006663078566,-0.297797710681451
2022-07-01,"Kitchener-Cambridge-Waterloo",159,1310,4.829,2.07142857142857,2022,7,5.06890420222023,0.148790804584829,-0.0622194705858208,-0.377386761982775
2022-08-01,"Kitchener-Cambridge-Waterloo",159.4,4665,4.865,2.5,2022,8,5.07141676635611,0.40178756754199,1.36270013156732,-0.3749441312523
2022-09-01,"Kitchener-Cambridge-Waterloo",158.4,3165,3.725,3.07142857142857,2022,9,5.06512347938033,0.739116584818201,0.7256272841069,-0.452294104384021
